First letter of your name;Date;hour;Price;Load;RES;EUA;NG
V;20160924;2;116.13;15350;10370;4.55;2.73
V;20160924;3;107.68;14925;9902;4.55;2.73
V;20160924;4;102.46;14800;9755;4.55;2.73
V;20160924;5;102.42;14800;9711;4.55;2.73
V;20160924;6;103.29;14825;9716;4.55;2.73
V;20160924;7;116.57;15350;10240;4.55;2.73
V;20160924;8;127.34;16675;11505;4.55;2.73
V;20160924;9;144;18150;12987;4.55;2.73
V;20160924;10;161.51;19050;13910;4.55;2.73
V;20160924;11;164.85;19325;14167;4.55;2.73
V;20160924;12;164.88;19475;14312;4.55;2.73
V;20160924;13;164.86;19375;14239;4.55;2.73
V;20160924;14;164.85;19075;14000;4.55;2.73
V;20160924;15;157.92;18450;13506;4.55;2.73
V;20160924;16;157.91;18000;13262;4.55;2.73
V;20160924;17;146.23;17775;13243;4.55;2.73
V;20160924;18;150.33;17700;13364;4.55;2.73
V;20160924;19;164.88;18375;14183;4.55;2.73
V;20160924;20;204.05;19550;15426;4.55;2.73
V;20160924;21;198.69;19000;14933;4.55;2.73
V;20160924;22;161.51;17725;13754;4.55;2.73
V;20160924;23;137.09;16450;12661;4.55;2.73
V;20160924;24;127.28;15350;11642;4.55;2.73
V;20160925;1;127.99;14250;10710;4.55;2.73
V;20160925;2;122.14;13650;10134;4.55;2.73
V;20160925;3;120.42;13275;9780;4.55;2.73
V;20160925;4;119.86;13125;9650;4.55;2.73
V;20160925;5;119.96;13125;9648;4.55;2.73
V;20160925;6;120;13200;9728;4.55;2.73
V;20160925;7;120.68;13175;9688;4.55;2.73
V;20160925;8;122.17;13800;10274;4.55;2.73
V;20160925;9;128;14875;11386;4.55;2.73
V;20160925;10;140.89;15850;12404;4.55;2.73
V;20160925;11;157.5;16425;13009;4.55;2.73
V;20160925;12;162.79;16500;13093;4.55;2.73
V;20160925;13;162.18;16575;13160;4.55;2.73
V;20160925;14;158.29;16525;13094;4.55;2.73
V;20160925;15;141.35;16100;12655;4.55;2.73
V;20160925;16;139.78;15750;12308;4.55;2.73
V;20160925;17;138.43;15625;12135;4.55;2.73
V;20160925;18;138.44;15800;12196;4.55;2.73
V;20160925;19;149.38;16850;13050;4.55;2.73
V;20160925;20;169.37;18550;14548;4.55;2.73
V;20160925;21;163.22;18100;13961;4.55;2.73
V;20160925;22;138.44;17000;12819;4.55;2.73
V;20160925;23;128.2;16000;11872;4.55;2.73
V;20160925;24;121.92;14825;10716;4.55;2.73
V;20160926;1;97.52;13850;9587;4.63;2.72
V;20160926;2;91.77;13325;9148;4.63;2.72
V;20160926;3;90.41;13200;9078;4.63;2.72
V;20160926;4;91.28;13225;9148;4.63;2.72
V;20160926;5;92.72;13550;9458;4.63;2.72
V;20160926;6;109.66;14625;10517;4.63;2.72
V;20160926;7;134.86;17175;12965;4.63;2.72
V;20160926;8;163.17;19325;15016;4.63;2.72
V;20160926;9;193.37;20475;16292;4.63;2.72
V;20160926;10;205.01;20950;16915;4.63;2.72
V;20160926;11;203.88;20975;17134;4.63;2.72
V;20160926;12;215.85;21225;17438;4.63;2.72
V;20160926;13;217.62;21325;17552;4.63;2.72
V;20160926;14;225.15;21250;17413;4.63;2.72
V;20160926;15;201.75;20925;17120;4.63;2.72
V;20160926;16;197.11;20775;17025;4.63;2.72
V;20160926;17;182.53;20425;16669;4.63;2.72
V;20160926;18;179.32;20125;16286;4.63;2.72
V;20160926;19;193.37;20875;16863;4.63;2.72
V;20160926;20;376.05;22425;18210;4.63;2.72
V;20160926;21;206.5;21800;17458;4.63;2.72
V;20160926;22;165.55;20125;15758;4.63;2.72
V;20160926;23;135.04;18350;14076;4.63;2.72
V;20160926;24;127.09;17025;12831;4.63;2.72
V;20160927;1;126.48;16000;11676;4.44;2.75
V;20160927;2;121;15350;11101;4.44;2.75
V;20160927;3;118.78;15000;10854;4.44;2.75
V;20160927;4;116.63;15075;11043;4.44;2.75
V;20160927;5;119.95;15225;11289;4.44;2.75
V;20160927;6;128.09;16000;12118;4.44;2.75
V;20160927;7;145.71;18175;14250;4.44;2.75
V;20160927;8;184.49;20025;16083;4.44;2.75
V;20160927;9;203.02;21025;17180;4.44;2.75
V;20160927;10;208.76;21275;17526;4.44;2.75
V;20160927;11;208.53;21225;17543;4.44;2.75
V;20160927;12;209.94;21375;17719;4.44;2.75
V;20160927;13;236.63;21475;17829;4.44;2.75
V;20160927;14;214.52;21300;17657;4.44;2.75
V;20160927;15;200.37;20875;17237;4.44;2.75
V;20160927;16;198.26;20750;17138;4.44;2.75
V;20160927;17;194.65;20575;16956;4.44;2.75
V;20160927;18;190.93;20500;16842;4.44;2.75
V;20160927;19;203.01;21225;17480;4.44;2.75
V;20160927;20;450.01;22675;18823;4.44;2.75
V;20160927;21;368.58;22200;18232;4.44;2.75
V;20160927;22;161.63;20450;16388;4.44;2.75
V;20160927;23;131.71;18650;14579;4.44;2.75
V;20160927;24;121.1;17225;13098;4.44;2.75
V;20160928;1;121.51;16050;11592;4.96;2.74
V;20160928;2;112.77;15350;10805;4.96;2.74
V;20160928;3;104.59;15000;10393;4.96;2.74
V;20160928;4;106.66;15075;10403;4.96;2.74
V;20160928;5;106.97;15225;10459;4.96;2.74
V;20160928;6;114.99;16000;11089;4.96;2.74
V;20160928;7;132.31;18175;13051;4.96;2.74
V;20160928;8;142.05;20025;14742;4.96;2.74
V;20160928;9;166.49;21025;15684;4.96;2.74
V;20160928;10;169.74;21275;15918;4.96;2.74
V;20160928;11;164.99;21225;15794;4.96;2.74
V;20160928;12;159.6;21375;15753;4.96;2.74
V;20160928;13;154.05;21475;15534;4.96;2.74
V;20160928;14;132.14;21300;15013;4.96;2.74
V;20160928;15;130;20875;14352;4.96;2.74
V;20160928;16;128.41;20750;14108;4.96;2.74
V;20160928;17;128.3;20575;13853;4.96;2.74
V;20160928;18;128.35;20500;13723;4.96;2.74
V;20160928;19;131.17;21225;14383;4.96;2.74
V;20160928;20;164.12;22675;15748;4.96;2.74
V;20160928;21;156.05;22200;15218;4.96;2.74
V;20160928;22;128.23;20450;13501;4.96;2.74
V;20160928;23;112.8;18650;11753;4.96;2.74
V;20160928;24;98;17225;10418;4.96;2.74
V;20160929;1;93.66;16125;9321;5.02;2.66
V;20160929;2;82.53;15450;8812;5.02;2.66
V;20160929;3;80.1;15100;8686;5.02;2.66
V;20160929;4;80.57;15175;9021;5.02;2.66
V;20160929;5;91.82;15325;9429;5.02;2.66
V;20160929;6;109.02;16100;10426;5.02;2.66
V;20160929;7;136.44;18275;12527;5.02;2.66
V;20160929;8;149.99;20125;14364;5.02;2.66
V;20160929;9;173.22;21125;15329;5.02;2.66
V;20160929;10;175.44;21375;15520;5.02;2.66
V;20160929;11;171.95;21325;15368;5.02;2.66
V;20160929;12;171.14;21475;15440;5.02;2.66
V;20160929;13;170.91;21575;15473;5.02;2.66
V;20160929;14;164.55;21400;15262;5.02;2.66
V;20160929;15;150.13;20975;14842;5.02;2.66
V;20160929;16;134.42;20775;14671;5.02;2.66
V;20160929;17;133;20500;14327;5.02;2.66
V;20160929;18;132.7;20325;13945;5.02;2.66
V;20160929;19;135.03;21100;14413;5.02;2.66
V;20160929;20;182.46;22575;15564;5.02;2.66
V;20160929;21;162.34;22000;14780;5.02;2.66
V;20160929;22;130.82;20300;13040;5.02;2.66
V;20160929;23;125.93;18500;11253;5.02;2.66
V;20160929;24;94.9;17125;9947;5.02;2.66
V;20160930;1;88.31;16125;9352;4.97;2.53
V;20160930;2;80.09;15525;8917;4.97;2.53
V;20160930;3;78.6;15225;8778;4.97;2.53
V;20160930;4;79.99;15225;8925;4.97;2.53
V;20160930;5;90.52;15500;9306;4.97;2.53
V;20160930;6;112.65;16250;10148;4.97;2.53
V;20160930;7;131.9;18325;12293;4.97;2.53
V;20160930;8;167.83;20125;14115;4.97;2.53
V;20160930;9;178.37;21050;15081;4.97;2.53
V;20160930;10;180.78;21250;15320;4.97;2.53
V;20160930;11;179.42;21100;15173;4.97;2.53
V;20160930;12;180.17;21350;15375;4.97;2.53
V;20160930;13;183.35;21375;15362;4.97;2.53
V;20160930;14;183.19;21300;15369;4.97;2.53
V;20160930;15;179.7;20900;15248;4.97;2.53
V;20160930;16;179.7;20700;15474;4.97;2.53
V;20160930;17;180.68;20425;15590;4.97;2.53
V;20160930;18;180.19;20275;15697;4.97;2.53
V;20160930;19;199.32;21025;16551;4.97;2.53
V;20160930;20;499.99;22475;17999;4.97;2.53
V;20160930;21;410.16;21950;17447;4.97;2.53
V;20160930;22;172.13;20350;15842;4.97;2.53
V;20160930;23;139.93;18625;14104;4.97;2.53
V;20160930;24;128.54;17275;12794;4.97;2.53
W;20161001;1;131.15;16050;11657;4.97;2.53
W;20161001;2;129.67;15300;10961;4.97;2.53
W;20161001;3;124.77;14900;10637;4.97;2.53
W;20161001;4;124.76;14800;10636;4.97;2.53
W;20161001;5;124.77;14825;10736;4.97;2.53
W;20161001;6;129.8;15000;10956;4.97;2.53
W;20161001;7;130.98;15500;11480;4.97;2.53
W;20161001;8;131.78;16700;12718;4.97;2.53
W;20161001;9;163.19;18125;14256;4.97;2.53
W;20161001;10;188.03;18925;15169;4.97;2.53
W;20161001;11;197.62;19125;15440;4.97;2.53
W;20161001;12;280.74;19175;15509;4.97;2.53
W;20161001;13;197.62;19025;15361;4.97;2.53
W;20161001;14;188.06;18800;15126;4.97;2.53
W;20161001;15;165.55;18275;14609;4.97;2.53
W;20161001;16;160.32;17900;14256;4.97;2.53
W;20161001;17;150.46;17600;13930;4.97;2.53
W;20161001;18;155.33;17550;13791;4.97;2.53
W;20161001;19;167.3;18675;14704;4.97;2.53
W;20161001;20;197.6;19775;15522;4.97;2.53
W;20161001;21;172.41;19125;14669;4.97;2.53
W;20161001;22;144;17825;13255;4.97;2.53
W;20161001;23;131.71;16575;11980;4.97;2.53
W;20161001;24;124.77;15400;10820;4.97;2.53
W;20161002;1;124.78;14225;9310;4.97;2.53
W;20161002;2;115.57;13525;8671;4.97;2.53
W;20161002;3;106.32;13200;8426;4.97;2.53
W;20161002;4;105.42;13038;8350;4.97;2.53
W;20161002;5;106.15;13038;8375;4.97;2.53
W;20161002;6;108.31;13200;8545;4.97;2.53
W;20161002;7;115.79;13250;8592;4.97;2.53
W;20161002;8;128.96;13825;9164;4.97;2.53
W;20161002;9;130.91;15000;10387;4.97;2.53
W;20161002;10;142.23;16025;11473;4.97;2.53
W;20161002;11;160.23;16575;12048;4.97;2.53
W;20161002;12;166.44;16650;12129;4.97;2.53
W;20161002;13;167.9;16788;12272;4.97;2.53
W;20161002;14;167.9;16700;12213;4.97;2.53
W;20161002;15;157.46;16313;11904;4.97;2.53
W;20161002;16;143.56;15963;11646;4.97;2.53
W;20161002;17;143.55;15825;11600;4.97;2.53
W;20161002;18;145.85;16050;11863;4.97;2.53
W;20161002;19;177.41;17363;13156;4.97;2.53
W;20161002;20;214.87;18763;14526;4.97;2.53
W;20161002;21;199.87;18125;13876;4.97;2.53
W;20161002;22;161.09;16975;12716;4.97;2.53
W;20161002;23;142.23;15925;11663;4.97;2.53
W;20161002;24;130.87;14750;10478;4.97;2.53
W;20161003;1;130.37;13850;9917;5.31;2.53
W;20161003;2;124.96;13413;9476;5.31;2.53
W;20161003;3;124.97;13238;9311;5.31;2.53
W;20161003;4;124.98;13350;9434;5.31;2.53
W;20161003;5;129.37;13738;9803;5.31;2.53
W;20161003;6;134.4;14800;10851;5.31;2.53
W;20161003;7;147.78;17388;13345;5.31;2.53
W;20161003;8;197.29;19513;15291;5.31;2.53
W;20161003;9;202.1;20638;16359;5.31;2.53
W;20161003;10;340.8;21013;16744;5.31;2.53
W;20161003;11;225.97;21013;16728;5.31;2.53
W;20161003;12;360;21250;16924;5.31;2.53
W;20161003;13;349.56;21313;16898;5.31;2.53
W;20161003;14;343.5;21213;16669;5.31;2.53
W;20161003;15;194.06;20763;16075;5.31;2.53
W;20161003;16;188.3;20575;15712;5.31;2.53
W;20161003;17;177.96;20300;15263;5.31;2.53
W;20161003;18;165.47;20225;14987;5.31;2.53
W;20161003;19;174.44;21450;15979;5.31;2.53
W;20161003;20;233.87;22650;16948;5.31;2.53
W;20161003;21;180.2;21850;15954;5.31;2.53
W;20161003;22;149.65;20150;14111;5.31;2.53
W;20161003;23;130.36;18375;12260;5.31;2.53
W;20161003;24;108;17038;10794;5.31;2.53
W;20161004;1;103.7;16213;9378;5.19;2.53
W;20161004;2;96.61;15625;8707;5.19;2.53
W;20161004;3;91.94;15325;8310;5.19;2.53
W;20161004;4;88.86;15325;8208;5.19;2.53
W;20161004;5;91.74;15700;8487;5.19;2.53
W;20161004;6;103.29;16500;9243;5.19;2.53
W;20161004;7;129.47;18688;11347;5.19;2.53
W;20161004;8;145.71;20413;12943;5.19;2.53
W;20161004;9;159.29;21250;13677;5.19;2.53
W;20161004;10;183.14;21525;13886;5.19;2.53
W;20161004;11;177.8;21525;13827;5.19;2.53
W;20161004;12;178.48;21713;13975;5.19;2.53
W;20161004;13;179.04;21763;14014;5.19;2.53
W;20161004;14;178.13;21688;13937;5.19;2.53
W;20161004;15;158.92;21288;13555;5.19;2.53
W;20161004;16;155.91;21013;13340;5.19;2.53
W;20161004;17;150.78;20700;13050;5.19;2.53
W;20161004;18;153.3;20825;13209;5.19;2.53
W;20161004;19;161.43;22113;14563;5.19;2.53
W;20161004;20;189.36;22975;15532;5.19;2.53
W;20161004;21;179.32;22113;14826;5.19;2.53
W;20161004;22;144.88;20388;13337;5.19;2.53
W;20161004;23;128.82;18800;12010;5.19;2.53
W;20161004;24;111.01;17425;10844;5.19;2.53
W;20161005;1;103.11;16500;9655;5.48;2.53
W;20161005;2;96.22;15825;9057;5.48;2.53
W;20161005;3;94.1;15525;8764;5.48;2.53
W;20161005;4;93.81;15513;8702;5.48;2.53
W;20161005;5;94.96;15800;8913;5.48;2.53
W;20161005;6;105.61;16550;9624;5.48;2.53
W;20161005;7;129.9;18900;11898;5.48;2.53
W;20161005;8;151.66;20675;13464;5.48;2.53
W;20161005;9;158.21;21525;14088;5.48;2.53
W;20161005;10;158.93;21863;14146;5.48;2.53
W;20161005;11;157.2;21850;13909;5.48;2.53
W;20161005;12;158.16;22263;14186;5.48;2.53
W;20161005;13;156.66;22275;14131;5.48;2.53
W;20161005;14;157.17;22323;14177;5.48;2.53
W;20161005;15;155.24;21625;13479;5.48;2.53
W;20161005;16;149.4;21300;13181;5.48;2.53
W;20161005;17;145.47;20963;12846;5.48;2.53
W;20161005;18;150.51;21188;13066;5.48;2.53
W;20161005;19;156.38;22600;14469;5.48;2.53
W;20161005;20;160.54;23213;15084;5.48;2.53
W;20161005;21;157.38;22350;14251;5.48;2.53
W;20161005;22;131;20550;12529;5.48;2.53
W;20161005;23;122.77;18850;10986;5.48;2.53
W;20161005;24;96.39;17475;9721;5.48;2.53
W;20161006;1;97.07;16488;8682;5.86;2.72
W;20161006;2;89.31;15825;8057;5.86;2.72
W;20161006;3;79.33;15500;7805;5.86;2.72
W;20161006;4;79.94;15525;7925;5.86;2.72
W;20161006;5;90.16;15750;8209;5.86;2.72
W;20161006;6;97.99;16563;9102;5.86;2.72
W;20161006;7;130.43;18875;11463;5.86;2.72
W;20161006;8;152.84;20575;13185;5.86;2.72
W;20161006;9;159.88;21475;14218;5.86;2.72
W;20161006;10;175.18;21875;14738;5.86;2.72
W;20161006;11;171;21838;14796;5.86;2.72
W;20161006;12;182.42;22025;15085;5.86;2.72
W;20161006;13;185;22038;15236;5.86;2.72
W;20161006;14;186.24;21963;15318;5.86;2.72
W;20161006;15;183.2;21550;15073;5.86;2.72
W;20161006;16;183.19;21225;14949;5.86;2.72
W;20161006;17;183.19;21000;14882;5.86;2.72
W;20161006;18;185.2;21225;15240;5.86;2.72
W;20161006;19;319.44;22488;16609;5.86;2.72
W;20161006;20;401.51;23038;17248;5.86;2.72
W;20161006;21;358.35;22138;16457;5.86;2.72
W;20161006;22;186.31;20475;14935;5.86;2.72
W;20161006;23;146.32;18850;13492;5.86;2.72
W;20161006;24;134.97;17475;12241;5.86;2.72
W;20161007;1;131.47;16463;11525;5.69;2.70
W;20161007;2;125;15775;10924;5.69;2.70
W;20161007;3;118.52;15500;10729;5.69;2.70
W;20161007;4;124.99;15525;10833;5.69;2.70
W;20161007;5;126.73;15775;11127;5.69;2.70
W;20161007;6;131.59;16600;11993;5.69;2.70
W;20161007;7;169;18825;14196;5.69;2.70
W;20161007;8;200.45;20600;15893;5.69;2.70
W;20161007;9;421;21650;16938;5.69;2.70
W;20161007;10;450.01;21938;17223;5.69;2.70
W;20161007;11;450.01;21988;17238;5.69;2.70
W;20161007;12;553.33;22188;17385;5.69;2.70
W;20161007;13;450.01;22263;17394;5.69;2.70
W;20161007;14;450.01;22213;17259;5.69;2.70
W;20161007;15;294.42;21650;16614;5.69;2.70
W;20161007;16;210.37;21275;16187;5.69;2.70
W;20161007;17;190.07;21050;15886;5.69;2.70
W;20161007;18;186.3;21313;16092;5.69;2.70
W;20161007;19;374.76;22463;17203;5.69;2.70
W;20161007;20;750.01;23038;17751;5.69;2.70
W;20161007;21;333.89;22238;16960;5.69;2.70
W;20161007;22;171.39;20475;15232;5.69;2.70
W;20161007;23;147.36;18850;13701;5.69;2.70
W;20161007;24;131.6;17475;12396;5.69;2.70
W;20161008;1;135.57;16500;11567;5.69;2.70
W;20161008;2;132.35;15800;10888;5.69;2.70
W;20161008;3;128.31;15400;10497;5.69;2.70
W;20161008;4;128.31;15313;10408;5.69;2.70
W;20161008;5;128.31;15425;10511;5.69;2.70
W;20161008;6;132.33;15538;10636;5.69;2.70
W;20161008;7;132.4;16275;11372;5.69;2.70
W;20161008;8;141.91;17300;12394;5.69;2.70
W;20161008;9;169.74;18575;13706;5.69;2.70
W;20161008;10;205;19513;14689;5.69;2.70
W;20161008;11;239.51;19988;15207;5.69;2.70
W;20161008;12;290.67;20125;15365;5.69;2.70
W;20161008;13;221.05;20025;15284;5.69;2.70
W;20161008;14;195.66;19725;14987;5.69;2.70
W;20161008;15;169.74;19175;14448;5.69;2.70
W;20161008;16;157.94;18875;14177;5.69;2.70
W;20161008;17;149.88;18700;14005;5.69;2.70
W;20161008;18;160.36;18750;14061;5.69;2.70
W;20161008;19;200;19900;15213;5.69;2.70
W;20161008;20;448.74;20400;15718;5.69;2.70
W;20161008;21;181.48;19600;14936;5.69;2.70
W;20161008;22;149;18350;13721;5.69;2.70
W;20161008;23;135.82;17125;12597;5.69;2.70
W;20161008;24;132.32;16000;11512;5.69;2.70
W;20161009;1;131.49;14975;10082;5.69;2.70
W;20161009;2;117.16;14350;9419;5.69;2.70
W;20161009;3;112.7;14000;9039;5.69;2.70
W;20161009;4;109.99;13825;8851;5.69;2.70
W;20161009;5;108.14;13825;8846;5.69;2.70
W;20161009;6;116.23;13900;8924;5.69;2.70
W;20161009;7;128.24;14125;9135;5.69;2.70
W;20161009;8;128.27;14425;9430;5.69;2.70
W;20161009;9;134.35;15400;10443;5.69;2.70
W;20161009;10;137.49;16400;11485;5.69;2.70
W;20161009;11;149.88;16975;12096;5.69;2.70
W;20161009;12;157.94;17188;12320;5.69;2.70
W;20161009;13;159.85;17288;12435;5.69;2.70
W;20161009;14;158.46;17200;12355;5.69;2.70
W;20161009;15;144;16800;11995;5.69;2.70
W;20161009;16;137.05;16525;11748;5.69;2.70
W;20161009;17;136.99;16500;11734;5.69;2.70
W;20161009;18;158.01;16775;12014;5.69;2.70
W;20161009;19;236.64;18450;13650;5.69;2.70
W;20161009;20;277.64;19250;14416;5.69;2.70
W;20161009;21;206.71;18675;13837;5.69;2.70
W;20161009;22;162.42;17575;12759;5.69;2.70
W;20161009;23;145.01;16625;11854;5.69;2.70
W;20161009;24;134.32;15450;10676;5.69;2.70
W;20161010;1;128.27;14675;9725;5.67;2.85
W;20161010;2;121.99;14275;9310;5.67;2.85
W;20161010;3;119.01;14100;9119;5.67;2.85
W;20161010;4;118.14;14150;9139;5.67;2.85
W;20161010;5;125.55;14600;9530;5.67;2.85
W;20161010;6;132.93;15600;10490;5.67;2.85
W;20161010;7;164.46;18525;13346;5.67;2.85
W;20161010;8;206.52;20575;15256;5.67;2.85
W;20161010;9;410.63;21625;16316;5.67;2.85
W;20161010;10;574.92;22125;16807;5.67;2.85
W;20161010;11;689.62;22150;16833;5.67;2.85
W;20161010;12;800;22325;16991;5.67;2.85
W;20161010;13;800.01;22425;17078;5.67;2.85
W;20161010;14;800;22425;17053;5.67;2.85
W;20161010;15;449.87;22175;16795;5.67;2.85
W;20161010;16;371.52;21900;16488;5.67;2.85
W;20161010;17;230.08;21625;16162;5.67;2.85
W;20161010;18;327.82;21825;16291;5.67;2.85
W;20161010;19;934.29;23025;17374;5.67;2.85
W;20161010;20;1149.21;23225;17448;5.67;2.85
W;20161010;21;647.92;22450;16618;5.67;2.85
W;20161010;22;193.85;20950;15123;5.67;2.85
W;20161010;23;151.1;19225;13505;5.67;2.85
W;20161010;24;144.99;17800;12123;5.67;2.85
W;20161011;1;133.14;16825;11726;5.42;2.86
W;20161011;2;131.1;16200;11083;5.42;2.86
W;20161011;3;127.53;15900;10750;5.42;2.86
W;20161011;4;127.53;15900;10700;5.42;2.86
W;20161011;5;129.14;16125;10838;5.42;2.86
W;20161011;6;133.09;16825;11460;5.42;2.86
W;20161011;7;151.57;19200;13712;5.42;2.86
W;20161011;8;180.66;20950;15286;5.42;2.86
W;20161011;9;226.07;21950;16156;5.42;2.86
W;20161011;10;226.23;22350;16412;5.42;2.86
W;20161011;11;226.07;22425;16344;5.42;2.86
W;20161011;12;230;22725;16518;5.42;2.86
W;20161011;13;217.15;22725;16428;5.42;2.86
W;20161011;14;227.01;22700;16357;5.42;2.86
W;20161011;15;205.12;22350;16011;5.42;2.86
W;20161011;16;191.93;22025;15741;5.42;2.86
W;20161011;17;180.57;21900;15600;5.42;2.86
W;20161011;18;180.57;22025;15646;5.42;2.86
W;20161011;19;230;23125;16627;5.42;2.86
W;20161011;20;250.01;23400;16777;5.42;2.86
W;20161011;21;200.25;22650;15955;5.42;2.86
W;20161011;22;161.8;21050;14347;5.42;2.86
W;20161011;23;134.96;19325;12673;5.42;2.86
W;20161011;24;127.52;17900;11264;5.42;2.86
W;20161012;1;127.13;16825;10402;5.52;2.87
W;20161012;2;116.49;16225;9765;5.52;2.87
W;20161012;3;113.87;15925;9387;5.52;2.87
W;20161012;4;114.09;15900;9257;5.52;2.87
W;20161012;5;117.03;16100;9333;5.52;2.87
W;20161012;6;127.14;16800;9945;5.52;2.87
W;20161012;7;142;19100;12142;5.52;2.87
W;20161012;8;164.24;20950;13819;5.52;2.87
W;20161012;9;182.98;21950;14670;5.52;2.87
W;20161012;10;188.08;22350;14916;5.52;2.87
W;20161012;11;180.99;22425;14879;5.52;2.87
W;20161012;12;181.31;22675;15088;5.52;2.87
W;20161012;13;184.92;22725;15181;5.52;2.87
W;20161012;14;181.71;22625;15180;5.52;2.87
W;20161012;15;165.79;22275;14963;5.52;2.87
W;20161012;16;167.95;22025;14852;5.52;2.87
W;20161012;17;164.8;21825;14725;5.52;2.87
W;20161012;18;180.96;21875;14801;5.52;2.87
W;20161012;19;190.74;22800;15741;5.52;2.87
W;20161012;20;197.64;23225;16192;5.52;2.87
W;20161012;21;190.54;22500;15548;5.52;2.87
W;20161012;22;160.36;21000;14182;5.52;2.87
W;20161012;23;140.3;19250;12672;5.52;2.87
W;20161012;24;133.22;17900;11515;5.52;2.87
W;20161013;1;126.39;16825;10299;5.66;2.86
W;20161013;2;124.73;16225;9850;5.66;2.86
W;20161013;3;118.12;15925;9648;5.66;2.86
W;20161013;4;119.09;15900;9690;5.66;2.86
W;20161013;5;122.19;16125;9911;5.66;2.86
W;20161013;6;131.22;16825;10613;5.66;2.86
W;20161013;7;151.15;19200;12977;5.66;2.86
W;20161013;8;166.98;20950;14726;5.66;2.86
W;20161013;9;181.26;21950;15845;5.66;2.86
W;20161013;10;197.87;22350;16411;5.66;2.86
W;20161013;11;194.5;22425;16653;5.66;2.86
W;20161013;12;203.37;22675;17041;5.66;2.86
W;20161013;13;204.87;22725;17198;5.66;2.86
W;20161013;14;204.08;22625;17154;5.66;2.86
W;20161013;15;192.65;22275;16810;5.66;2.86
W;20161013;16;180.89;22025;16549;5.66;2.86
W;20161013;17;175.16;21825;16234;5.66;2.86
W;20161013;18;188.42;21900;16162;5.66;2.86
W;20161013;19;203.71;22925;17015;5.66;2.86
W;20161013;20;217.74;23200;17136;5.66;2.86
W;20161013;21;183.16;22475;16347;5.66;2.86
W;20161013;22;156.11;21025;14923;5.66;2.86
W;20161013;23;142;19325;13373;5.66;2.86
W;20161013;24;129.63;17900;12029;5.66;2.86
W;20161014;1;126.79;17000;11041;5.81;2.89
W;20161014;2;121.8;16325;10410;5.81;2.89
W;20161014;3;115.16;16025;10141;5.81;2.89
W;20161014;4;113.31;16000;10123;5.81;2.89
W;20161014;5;115.36;16225;10297;5.81;2.89
W;20161014;6;126.78;17000;10998;5.81;2.89
W;20161014;7;147.9;19400;13274;5.81;2.89
W;20161014;8;175.01;21225;14984;5.81;2.89
W;20161014;9;200.01;22175;16009;5.81;2.89
W;20161014;10;203.66;22525;16501;5.81;2.89
W;20161014;11;201.61;22450;16526;5.81;2.89
W;20161014;12;200.18;22675;16729;5.81;2.89
W;20161014;13;200.17;22700;16471;5.81;2.89
W;20161014;14;190.08;22625;16240;5.81;2.89
W;20161014;15;183.42;22275;15742;5.81;2.89
W;20161014;16;171.95;21900;15238;5.81;2.89
W;20161014;17;165.68;21700;14807;5.81;2.89
W;20161014;18;165.86;21875;14659;5.81;2.89
W;20161014;19;183.41;22950;15374;5.81;2.89
W;20161014;20;184;23350;15458;5.81;2.89
W;20161014;21;164.51;22700;14631;5.81;2.89
W;20161014;22;145;20950;12846;5.81;2.89
W;20161014;23;128.12;19375;11391;5.81;2.89
W;20161014;24;109.17;17950;10053;5.81;2.89
